DMF_ID,High_Yield_ID,High_Yield,Simlarity
(1688, 1203, 66.0, array([[0.39698167]]))
(1688, 1296, 80.0, array([[0.32061929]]))
(1688, 1299, 74.0, array([[0.34358544]]))
(1688, 1308, 68.6, array([[0.37504359]]))
(1688, 1320, 61.0, array([[0.3343678]]))
(1688, 1440, 70.0, array([[0.38369891]]))
(1688, 1443, 67.0, array([[0.39198599]]))
(1688, 1452, 59.0, array([[0.42577617]]))
(1688, 1560, 56.0, array([[0.40627411]]))
(1688, 1572, 73.0, array([[0.39320034]]))
(1688, 1656, 66.0, array([[0.42489512]]))
(1688, 1680, 72.0, array([[0.36697147]]))
(1688, 1683, 52.0, array([[0.46692035]]))
(1688, 1692, 66.0, array([[0.39432297]]))
(1688, 1776, 62.0, array([[0.41525326]]))
(1688, 1779, 51.0, array([[0.48970651]]))
(1698, 132, 54.0, array([[0.8591192]]))
(1698, 216, 61.0, array([[0.86303607]]))
(1698, 240, 54.0, array([[0.79054495]]))
(1698, 254, 73.0, array([[0.79655731]]))
(1698, 255, 75.0, array([[0.79123237]]))
(1698, 336, 65.0, array([[0.82760569]]))
(1698, 338, 54.0, array([[0.86868244]]))
(1698, 339, 60.0, array([[0.84865687]]))
(1698, 341, 60.0, array([[0.86061386]]))
(1698, 345, 54.0, array([[0.86267651]]))
(1698, 348, 70.0, array([[0.80550481]]))
(1698, 357, 53.0, array([[0.85812214]]))
(1698, 960, 60.0, array([[0.8509502]]))
(1698, 1080, 73.0, array([[0.80041392]]))
(1698, 1092, 57.0, array([[0.85647565]]))
(1698, 1176, 52.0, array([[0.86094754]]))
(1698, 1200, 75.0, array([[0.80170739]]))
(1698, 1203, 66.0, array([[0.82640618]]))
(1698, 1296, 80.0, array([[0.76673009]]))
(1698, 1299, 74.0, array([[0.78270303]]))
(1698, 1308, 68.6, array([[0.81101362]]))
(1698, 1320, 61.0, array([[0.76392099]]))
(1698, 1440, 70.0, array([[0.80941425]]))
(1698, 1443, 67.0, array([[0.81856273]]))
(1698, 1452, 59.0, array([[0.84454243]]))
(1698, 1560, 56.0, array([[0.83960963]]))
(1698, 1572, 73.0, array([[0.84759848]]))
(1698, 1656, 66.0, array([[0.85449746]]))
(1698, 1680, 72.0, array([[0.79908597]]))
(1698, 1683, 52.0, array([[0.85983659]]))
(1698, 1692, 66.0, array([[0.82277551]]))
(1698, 1776, 62.0, array([[0.84393332]]))
(1698, 1779, 51.0, array([[0.87069037]]))
(1699, 132, 54.0, array([[0.5750971]]))
(1699, 216, 61.0, array([[0.57649922]]))
(1699, 240, 54.0, array([[0.55200161]]))
(1699, 254, 73.0, array([[0.53756492]]))
(1699, 255, 75.0, array([[0.53800905]]))
(1699, 336, 65.0, array([[0.55515768]]))
(1699, 338, 54.0, array([[0.57341055]]))
(1699, 339, 60.0, array([[0.56880184]]))
(1699, 341, 60.0, array([[0.57857762]]))
(1699, 345, 54.0, array([[0.57227475]]))
(1699, 348, 70.0, array([[0.54144226]]))
(1699, 357, 53.0, array([[0.57770996]]))
(1699, 960, 60.0, array([[0.55451819]]))
(1699, 1080, 73.0, array([[0.53862284]]))
(1699, 1092, 57.0, array([[0.5729391]]))
(1699, 1176, 52.0, array([[0.57998829]]))
(1699, 1200, 75.0, array([[0.54186116]]))
(1699, 1203, 66.0, array([[0.55570173]]))
(1699, 1296, 80.0, array([[0.50988623]]))
(1699, 1299, 74.0, array([[0.5268087]]))
(1699, 1308, 68.6, array([[0.54768378]]))
(1699, 1320, 61.0, array([[0.49752054]]))
(1699, 1440, 70.0, array([[0.54543043]]))
(1699, 1443, 67.0, array([[0.55741508]]))
(1699, 1452, 59.0, array([[0.55458513]]))
(1699, 1560, 56.0, array([[0.54827157]]))
(1699, 1572, 73.0, array([[0.54246989]]))
(1699, 1656, 66.0, array([[0.57130637]]))
(1699, 1680, 72.0, array([[0.53632257]]))
(1699, 1683, 52.0, array([[0.57078334]]))
(1699, 1692, 66.0, array([[0.56129609]]))
(1699, 1776, 62.0, array([[0.56161006]]))
(1699, 1779, 51.0, array([[0.58761628]]))
(1700, 132, 54.0, array([[0.67046198]]))
(1700, 216, 61.0, array([[0.67559752]]))
(1700, 240, 54.0, array([[0.60133362]]))
(1700, 254, 73.0, array([[0.60059019]]))
(1700, 255, 75.0, array([[0.59599773]]))
(1700, 336, 65.0, array([[0.63616375]]))
(1700, 338, 54.0, array([[0.68234144]]))
(1700, 339, 60.0, array([[0.65797548]]))
(1700, 341, 60.0, array([[0.67670418]]))
(1700, 345, 54.0, array([[0.67217544]]))
(1700, 348, 70.0, array([[0.60929194]]))
(1700, 357, 53.0, array([[0.66656434]]))
(1700, 960, 60.0, array([[0.65844292]]))
(1700, 1080, 73.0, array([[0.60209085]]))
(1700, 1092, 57.0, array([[0.6654187]]))
(1700, 1176, 52.0, array([[0.67285255]]))
(1700, 1200, 75.0, array([[0.60814697]]))
(1700, 1203, 66.0, array([[0.63366589]]))
(1700, 1296, 80.0, array([[0.56701645]]))
(1700, 1299, 74.0, array([[0.58373636]]))
(1700, 1308, 68.6, array([[0.61658606]]))
(1700, 1320, 61.0, array([[0.55130678]]))
(1700, 1440, 70.0, array([[0.61589386]]))
(1700, 1443, 67.0, array([[0.62319735]]))
(1700, 1452, 59.0, array([[0.65581451]]))
(1700, 1560, 56.0, array([[0.64121873]]))
(1700, 1572, 73.0, array([[0.65069703]]))
(1700, 1656, 66.0, array([[0.6639327]]))
(1700, 1680, 72.0, array([[0.60432825]]))
(1700, 1683, 52.0, array([[0.6682257]]))
(1700, 1692, 66.0, array([[0.62957282]]))
(1700, 1776, 62.0, array([[0.64856072]]))
(1700, 1779, 51.0, array([[0.68677057]]))
(1710, 132, 54.0, array([[0.03824469]]))
(1710, 216, 61.0, array([[0.00732985]]))
(1710, 240, 54.0, array([[0.0631892]]))
(1710, 254, 73.0, array([[-0.06878269]]))
(1710, 255, 75.0, array([[-0.0723446]]))
(1710, 336, 65.0, array([[-0.02815662]]))
(1710, 338, 54.0, array([[0.04855474]]))
(1710, 339, 60.0, array([[0.00804284]]))
(1710, 341, 60.0, array([[0.0238567]]))
(1710, 345, 54.0, array([[0.04073933]]))
(1710, 348, 70.0, array([[-0.06060193]]))
(1710, 357, 53.0, array([[0.0445891]]))
(1710, 960, 60.0, array([[0.01016163]]))
(1710, 1080, 73.0, array([[-0.06334627]]))
(1710, 1092, 57.0, array([[0.01205482]]))
(1710, 1176, 52.0, array([[0.04323798]]))
(1710, 1200, 75.0, array([[-0.07403901]]))
(1710, 1203, 66.0, array([[-0.03706068]]))
(1710, 1296, 80.0, array([[-0.10194556]]))
(1710, 1299, 74.0, array([[-0.08163053]]))
(1710, 1308, 68.6, array([[-0.06403495]]))
(1710, 1320, 61.0, array([[-0.05161031]]))
(1710, 1440, 70.0, array([[-0.04329477]]))
(1710, 1443, 67.0, array([[-0.04185258]]))
(1710, 1452, 59.0, array([[0.00182169]]))
